GC_Content,ORF_Length,Fickett_Score,Hexamer_Score,MFE,Sequence_Length,Label,ID,Predicted_Label,Predicted_Probability
0.372720642,2.18,1.441793167,-338.9,0.000442617,1371,-1,MSTRG.388.1,1,1.0
0.427391604,1.47,1.459006132,-400.8,0.000388783,1453,-1,MSTRG.390.4,1,1.0
0.404988124,0.89,1.26823378,-148.3,0.000367944,842,-1,MSTRG.391.1,1,1.0
0.410588235,0.89,1.440459768,-156.9,0.000368729,850,-1,MSTRG.391.2,1,1.0
0.329181495,1.71,1.308062111,-225.0,0.000442637,1124,-1,MSTRG.392.1,1,1.0
0.358024691,0.99,1.308381325,-87.7,0.000434453,405,-1,MSTRG.393.1,1,1.0
0.363265306,1.3,1.413958333,-157.9,0.000397489,735,-1,MSTRG.394.7,1,1.0
0.358344114,0.83,1.188591134,-171.8,0.000394855,773,-1,MSTRG.394.8,1,1.0
0.341307815,0.59,1.298227372,-130.9,0.000413546,627,-1,MSTRG.394.9,1,1.0
0.340676633,0.6,1.200123458,-287.6,0.000405972,1271,-1,MSTRG.394.13,1,1.0
0.366244726,0.77,1.173647458,-276.9,0.000388068,1185,-1,MSTRG.394.14,1,1.0
0.354885057,0.52,1.259885944,-141.5,0.000402519,696,-1,MSTRG.394.15,1,1.0
0.363924051,0.52,1.13528617,-220.5,0.000386438,948,-1,MSTRG.394.16,1,1.0
0.370698132,2.8,1.711086571,-237.3,0.000438567,1017,-1,MSTRG.399.1,1,1.0
0.361894025,0.52,1.205903633,-181.8,0.000407543,887,-1,MSTRG.403.1,1,1.0
0.337062937,0.75,1.160201809,-160.9,0.000411825,715,-1,MSTRG.404.1,1,1.0
0.400722022,2.43,1.634258757,-257.2,0.000423617,1108,-1,MSTRG.406.1,1,1.0
0.427046263,0.66,1.618846509,-53.8,0.000321518,281,-1,MSTRG.408.1,1,1.0
0.337894737,0.82,1.240678833,-219.4,0.000418997,950,-1,MSTRG.409.1,1,1.0
0.350817439,2.38,1.263519924,-333.1,0.000423603,1468,-1,MSTRG.412.2,1,1.0
0.351256983,1.67,1.253681842,-326.1,0.00042045,1432,-1,MSTRG.412.3,1,1.0
0.356220258,3.84,1.461947632,-346.7,0.000422643,1471,-1,MSTRG.412.5,1,1.0
0.265454545,0.11,1.246163559,-53.5,0.000504932,275,-1,MSTRG.413.1,1,1.0
0.361290323,0.87,1.182805024,-181.7,0.000415266,775,-1,MSTRG.414.1,1,1.0
0.403458213,1.49,1.510049834,-160.2,0.000388406,694,-1,MSTRG.417.1,1,1.0
0.369511185,1.6,1.599461505,-304.7,0.000412809,1207,-1,MSTRG.418.1,1,1.0
0.380044021,3.76,1.405299968,-333.9,0.000386152,1363,-1,MSTRG.422.1,1,1.0
0.408565602,2.58,1.389238657,-385.0,0.000384842,1471,-1,MSTRG.424.1,1,1.0
0.359927471,1.66,1.384583121,-228.1,0.000426279,1103,-1,MSTRG.425.1,1,1.0
0.382754995,1.44,1.187701396,-211.3,0.000393,951,-1,MSTRG.426.1,1,1.0
0.383307573,1.84,1.132689758,-287.4,0.000402392,1294,-1,MSTRG.428.1,1,1.0
0.46914446,3.07,1.533476594,-442.8,0.000337589,1426,-1,MSTRG.429.1,1,1.0
0.353932584,1.72,1.167583081,-288.0,0.000462399,1246,-1,MSTRG.430.1,1,1.0
0.3583118,1.72,1.198530845,-264.7,0.000455741,1161,-1,MSTRG.430.2,1,1.0
0.3625,1.72,1.261855401,-253.3,0.000448809,1120,-1,MSTRG.430.3,1,1.0
0.386956522,2.45,1.219895058,-338.9,0.000401168,1380,-1,MSTRG.433.2,1,1.0
0.39275766,0.9,1.66333397,-89.2,0.000423953,359,-1,MSTRG.439.2,1,1.0
0.37641357,1.13,1.508514307,-152.1,0.000406903,619,-1,MSTRG.439.3,1,1.0
0.359504132,0.24,1.490909091,-55.7,0.000422276,242,-1,MSTRG.440.10,1,1.0
0.325526932,0.32,1.326119455,-64.7,0.000437221,427,-1,MSTRG.443.1,1,1.0
0.348708487,3.42,1.319783284,-256.7,0.000422612,1084,-1,MSTRG.446.3,1,1.0
0.356164384,0.59,1.302501545,-195.2,0.000403543,949,-1,MSTRG.450.1,1,1.0
0.37279597,0.59,1.169004917,-178.8,0.000398511,794,-1,MSTRG.450.2,1,1.0
0.357746479,3.63,1.399582524,-354.0,0.000440586,1420,-1,MSTRG.452.1,1,1.0
0.382556987,2.56,1.390477959,-260.6,0.000413308,1009,-1,MSTRG.452.2,1,1.0
0.355535554,2.12,1.241004326,-271.0,0.000437902,1111,-1,MSTRG.452.3,1,1.0
0.343919442,0.42,1.777830883,-258.6,0.000430579,1291,-1,MSTRG.453.1,1,1.0
0.346969697,3.49,1.291090072,-282.8,0.000413054,1320,-1,MSTRG.454.2,1,1.0
0.3507109,0.68,1.447373956,-141.7,0.00041334,844,-1,MSTRG.456.1,1,1.0
0.368731563,0.7,1.637812104,-32.5,0.000411217,339,-1,MSTRG.457.1,1,1.0
0.324736225,0.97,1.309500142,-138.19,0.00047855,853,-1,MSTRG.458.1,1,1.0
0.31372549,0.55,1.360576923,-50.1,0.000449539,306,-1,MSTRG.462.1,1,1.0
0.336956522,0.35,1.188126386,-136.8,0.000463153,644,-1,MSTRG.463.1,1,1.0
0.476086957,0.66,2.147610294,-88.0,0.000342963,460,-1,MSTRG.464.1,1,1.0
0.35499316,1.17,1.113543853,-315.4,0.000402745,1462,-1,MSTRG.466.1,1,1.0
0.36999068,1.17,1.175885909,-253.8,0.000396942,1073,-1,MSTRG.466.2,1,1.0
0.389153187,2.53,1.387062585,-288.6,0.000410667,1051,-1,MSTRG.467.2,1,1.0
0.399180328,2.69,1.289398092,-270.7,0.000415575,1220,-1,MSTRG.469.2,1,1.0
0.371595331,2.56,1.737538413,-244.4,0.000400961,1028,-1,MSTRG.471.1,1,1.0
0.367934224,1.86,1.609900159,-222.8,0.000398394,973,-1,MSTRG.471.2,1,1.0
0.383928571,2.74,1.517768921,-303.2,0.000408664,1344,-1,MSTRG.472.1,1,1.0
0.387733888,2.43,1.725896465,-236.7,0.000384076,962,-1,MSTRG.473.1,1,1.0
0.384785006,1.71,1.490983465,-213.8,0.000380291,907,-1,MSTRG.473.2,1,1.0
0.394683027,3.1,1.479151181,-390.7,0.000399624,1467,-1,MSTRG.475.8,1,1.0
0.370098039,0.51,1.417284766,-81.2,0.000398602,408,-1,MSTRG.476.1,1,1.0
0.276497696,0.18,1.698240166,-32.0,0.0004576,217,-1,MSTRG.479.1,1,1.0
0.292798111,0.97,1.315145857,-155.8,0.000459057,847,-1,MSTRG.480.1,1,1.0
0.317862166,0.47,1.277584636,-134.7,0.000528648,711,-1,MSTRG.482.1,1,1.0
0.367475292,2.38,1.276922039,-277.8,0.000407142,1113,-1,MSTRG.483.1,1,1.0
0.359409594,2.6,1.257600818,-316.7,0.000420664,1355,-1,MSTRG.483.2,1,1.0
0.354267311,2.48,1.309910384,-280.4,0.000449113,1242,-1,MSTRG.483.3,1,1.0
0.352703793,2.52,1.304786834,-284.4,0.000448866,1239,-1,MSTRG.483.4,1,1.0
0.35192781,2.48,1.244101193,-277.4,0.000450527,1219,-1,MSTRG.483.5,1,1.0
0.355594102,2.34,1.298540312,-258.8,0.000442642,1153,-1,MSTRG.483.6,1,1.0
0.364485981,1.89,1.210804356,-334.47,0.000393459,1498,-1,MSTRG.484.2,1,1.0
0.36970684,0.3,1.525978447,-153.0,0.000386033,614,-1,MSTRG.485.2,1,1.0
0.359237537,3.68,1.577858762,-307.8,0.000396744,1364,-1,MSTRG.486.1,1,1.0
0.398081535,2.13,1.221165451,-312.7,0.00038602,1251,-1,MSTRG.488.1,1,1.0
0.360433604,1.32,1.35561325,-270.3,0.000472711,1107,-1,MSTRG.490.1,1,1.0
0.369458128,0.15,1.910714286,-45.1,0.000448952,203,-1,MSTRG.491.1,1,1.0
0.377342419,2.34,1.455505442,-276.2,0.000415599,1174,-1,MSTRG.493.1,1,1.0
0.365310821,2.05,1.356766412,-305.0,0.000426581,1303,-1,MSTRG.495.1,1,1.0
0.369230769,1.35,1.339184596,-260.2,0.000431213,1105,-1,MSTRG.495.2,1,1.0
0.393305439,0.42,1.349086099,-111.0,0.00038343,478,-1,MSTRG.496.10,1,1.0
0.375,0.8,1.170416667,-301.47,0.000393217,1312,-1,MSTRG.496.11,1,1.0
0.396078431,0.73,2.120946305,-45.9,0.000356823,255,-1,MSTRG.497.1,1,1.0
0.30141844,0.31,1.677777386,-58.7,0.000464113,282,-1,MSTRG.498.1,1,1.0
0.370023419,0.46,1.446585419,-98.1,0.000399554,427,-1,MSTRG.499.4,1,1.0
0.371584699,1.87,1.299663192,-172.9,0.000406876,732,-1,MSTRG.502.1,1,1.0
0.360568384,2.33,1.252033564,-256.8,0.00040954,1126,-1,MSTRG.503.1,1,1.0
0.360742706,2.01,1.473071836,-260.4,0.000408285,1131,-1,MSTRG.503.2,1,1.0
0.403473614,2.17,1.256197808,-361.6,0.00038492,1497,-1,MSTRG.504.2,1,1.0
0.364085667,0.97,1.171007483,-142.9,0.000435352,607,-1,MSTRG.506.1,1,1.0
0.360294118,2.22,1.269452031,-252.4,0.000440386,1088,-1,MSTRG.519.19,1,1.0
0.371927042,1.12,1.137339724,-301.5,0.000410649,1261,-1,MSTRG.524.1,1,1.0
0.374237805,1.12,1.184693443,-315.5,0.000404987,1312,-1,MSTRG.524.2,1,1.0
0.365436544,1.1,1.588558662,-240.6,0.000396612,1111,-1,MSTRG.525.2,1,1.0
0.375,1.1,1.265483797,-276.7,0.000385036,1176,-1,MSTRG.525.3,1,1.0
0.292957746,0.45,1.418979026,-305.3,0.0004993,1420,-1,MSTRG.526.1,1,1.0
0.348039216,1.4,1.169688889,-138.3,0.000493742,816,-1,MSTRG.528.1,1,1.0
0.390971691,3.17,1.256561771,-286.1,0.000382576,1307,-1,MSTRG.529.1,1,1.0
0.312267658,0.24,1.215018315,-48.3,0.000424884,269,-1,MSTRG.531.1,1,1.0
0.36970475,0.74,1.270367556,-163.3,0.000438455,779,-1,MSTRG.532.1,1,1.0
0.31884058,1.07,1.486639493,-119.22,0.000464144,621,-1,MSTRG.534.1,1,1.0
0.360526316,0.95,1.10211646,-286.6,0.000408739,1140,-1,MSTRG.537.1,1,1.0
0.340310601,3.35,1.395130658,-349.8,0.000460059,1481,-1,MSTRG.538.1,1,1.0
0.337795276,3.01,1.461855869,-288.9,0.000472048,1270,-1,MSTRG.540.2,1,1.0
0.360576923,0.4,1.297403382,-39.3,0.000479024,208,-1,MSTRG.545.1,1,1.0
0.328751432,0.34,1.281302794,-192.7,0.000482826,873,-1,MSTRG.546.2,1,1.0
0.372881356,1.64,1.464186041,-361.1,0.000423802,1475,-1,MSTRG.547.3,1,1.0
0.392430279,1.66,1.438792145,-276.7,0.000397163,1004,-1,MSTRG.548.7,1,1.0
0.33933162,0.3,1.367944656,-64.8,0.000404311,389,-1,MSTRG.550.1,1,1.0
0.402480271,1.52,1.445840711,-227.42,0.000373063,887,-1,MSTRG.551.1,1,1.0
0.410438909,1.52,1.505431972,-213.42,0.000365916,843,-1,MSTRG.551.2,1,1.0
0.403153153,1.52,1.451275493,-228.02,0.000372925,888,-1,MSTRG.551.3,1,1.0
0.393125671,1.79,1.416603978,-221.9,0.000391144,931,-1,MSTRG.552.1,1,1.0
0.326710817,0.32,1.140784216,-93.8,0.000414953,453,-1,MSTRG.558.1,1,1.0
0.385809313,0.44,1.773561508,-103.3,0.000400405,451,-1,MSTRG.559.1,1,1.0
0.310063463,1.03,1.26498506,-237.4,0.000457612,1103,-1,MSTRG.560.1,1,1.0
0.306038895,0.73,1.233212483,-206.8,0.000443184,977,-1,MSTRG.560.2,1,1.0
0.325728771,1.03,1.190646744,-168.7,0.000449794,789,-1,MSTRG.561.1,1,1.0
0.379537954,0.1,1.177633229,-62.2,0.000400673,303,-1,MSTRG.562.1,1,1.0
0.373029772,0.7,1.364290193,-134.2,0.000406398,571,-1,MSTRG.566.1,1,1.0
0.393968872,2.08,1.673509923,-249.1,0.000395401,1028,-1,MSTRG.568.1,1,1.0
0.378316907,2.08,1.48031368,-314.2,0.000404792,1319,-1,MSTRG.568.2,1,1.0
0.386490251,2.08,1.351354396,-349.4,0.000404594,1436,-1,MSTRG.568.3,1,1.0
0.342676311,1.18,1.412933933,-242.0,0.000440965,1106,-1,MSTRG.569.1,1,1.0
0.329864724,1.94,1.492792216,-200.8,0.000457233,961,-1,MSTRG.569.2,1,1.0
0.417582418,0.56,1.377815177,-164.7,0.00035819,637,-1,MSTRG.571.1,1,1.0
0.366177498,3.13,1.360263919,-345.8,0.000402728,1431,-1,MSTRG.573.1,1,1.0
0.366806137,3.14,1.365641702,-344.0,0.000402329,1434,-1,MSTRG.573.2,1,1.0
0.418416801,1.39,1.462912438,-168.8,0.000367589,619,-1,MSTRG.577.5,1,1.0
0.382532751,1.39,1.301644705,-277.1,0.000421507,1145,-1,MSTRG.579.1,1,1.0
0.410179641,0.71,1.366874356,-171.3,0.000361696,668,-1,MSTRG.586.1,1,1.0
0.430434783,0.99,1.232839798,-260.2,0.000344888,920,-1,MSTRG.586.2,1,1.0
0.380327869,0.71,1.313617802,-139.2,0.00038695,610,-1,MSTRG.587.1,1,1.0
0.337406653,2.86,1.403385892,-351.2,0.00043164,1473,-1,MSTRG.590.3,1,1.0
0.324120603,0.38,1.214388435,-219.2,0.000437114,1194,-1,MSTRG.591.1,1,1.0
0.369803063,0.79,1.730951611,-93.91,0.000416884,457,-1,MSTRG.594.1,1,1.0
0.353612167,0.79,1.404168233,-112.5,0.000421074,526,-1,MSTRG.594.2,1,1.0
0.387283237,1.55,1.41640857,-271.8,0.000446212,1038,-1,MSTRG.595.1,1,1.0
0.362598771,1.63,1.302780641,-270.6,0.000429675,1139,-1,MSTRG.599.1,1,1.0
0.344709898,0.91,1.160626683,-281.5,0.000420068,1172,-1,MSTRG.601.1,1,1.0
0.355432781,0.84,1.262905726,-251.6,0.00040329,1086,-1,MSTRG.601.2,1,1.0
0.307317073,0.62,1.421811741,-34.6,0.000484997,205,-1,MSTRG.604.1,1,1.0
0.377979569,1.41,1.309715637,-202.7,0.000407402,881,-1,MSTRG.606.1,1,1.0
0.381886792,0.4,1.380267237,-358.5,0.000407698,1325,-1,MSTRG.608.1,1,1.0
0.354093772,3.4,1.530542431,-349.3,0.000427112,1429,-1,MSTRG.610.1,1,1.0
0.357142857,1.92,1.276167951,-355.8,0.000420882,1442,-1,MSTRG.610.2,1,1.0
0.384562842,2.58,1.343925376,-368.5,0.000409121,1464,-1,MSTRG.612.1,1,1.0
0.377876106,0.83,1.179247805,-232.2,0.000377588,1130,-1,MSTRG.614.2,1,1.0
0.349799733,3.49,1.378440657,-343.9,0.00044682,1498,-1,MSTRG.615.2,1,1.0
0.331750339,0.89,1.137807246,-349.2,0.000419598,1474,-1,MSTRG.616.2,1,1.0
0.349726776,0.53,1.266688547,-230.6,0.000400946,915,-1,MSTRG.616.3,1,1.0
0.407692308,2.39,1.319199305,-306.2,0.000367706,1300,-1,MSTRG.619.2,1,1.0
0.412234043,1.92,1.276562197,-248.0,0.000362948,1128,-1,MSTRG.619.3,1,1.0
0.378818737,3.33,1.362148659,-326.6,0.000389229,1473,-1,MSTRG.620.3,1,1.0
0.375457875,0.68,1.438869109,-138.3,0.000392881,546,-1,MSTRG.623.1,1,1.0
0.410380623,2.85,1.366887753,-351.1,0.000374174,1445,-1,MSTRG.625.3,1,1.0
0.320945946,0.42,1.388095238,-52.5,0.00047645,296,-1,MSTRG.627.1,1,1.0
0.382149047,1.77,1.460681152,-270.7,0.000404387,1154,-1,MSTRG.629.1,1,1.0
0.370526316,2.13,1.114699437,-349.2,0.000423216,1425,-1,MSTRG.632.1,1,1.0
0.376264329,2.01,1.250630327,-366.5,0.000416119,1483,-1,MSTRG.632.2,1,1.0
0.426341463,2.05,1.231474754,-265.7,0.000371942,1025,-1,MSTRG.632.3,1,1.0
0.394290812,2.14,1.355987031,-279.3,0.000405785,1121,-1,MSTRG.632.4,1,1.0
0.391489362,2.02,1.13934161,-281.8,0.000406349,1175,-1,MSTRG.632.5,1,1.0
0.308201058,0.4,1.432123316,-150.2,0.000494929,756,-1,MSTRG.634.1,1,1.0
0.394105552,2.41,1.192579284,-317.0,0.000376832,1459,-1,MSTRG.636.1,1,1.0
0.406852248,1.59,1.406696963,-333.2,0.00040716,1401,-1,MSTRG.638.2,1,1.0
0.383831522,3.23,1.346970238,-317.4,0.000411408,1472,-1,MSTRG.637.3,1,1.0
0.364583333,0.37,1.186123676,-238.4,0.000411917,1056,-1,MSTRG.639.1,1,1.0
0.297049847,1.36,1.606677199,-180.2,0.000475929,983,-1,MSTRG.643.1,1,1.0
0.398104265,0.52,1.510548205,-101.8,0.000405559,422,-1,MSTRG.645.1,1,1.0
0.37279597,1.56,1.250946895,-180.4,0.000400128,794,-1,MSTRG.646.2,1,1.0
0.357859532,0.79,1.308386752,-80.5,0.000603922,598,-1,MSTRG.649.1,1,1.0
0.358361775,0.79,1.367830389,-80.5,0.000589722,586,-1,MSTRG.649.2,1,1.0
0.384,0.34,2.1725,-13.13,0.00077143,250,-1,MSTRG.649.3,1,1.0
0.284518828,0.2,1.361210848,-44.6,0.000424783,239,-1,MSTRG.650.1,1,1.0
0.380804954,1.97,1.565211597,-232.4,0.000421309,969,-1,MSTRG.651.1,1,1.0
0.312933025,1.19,1.697632121,-166.2,0.000468349,866,-1,MSTRG.652.1,1,1.0
0.37431694,0.8,1.263622291,-74.5,0.000365777,366,-1,MSTRG.654.1,1,1.0
0.261640798,0.48,1.209778069,-49.6,0.000483014,451,-1,MSTRG.655.1,1,1.0
0.33442623,0.16,1.294607843,-41.0,0.000397759,305,-1,MSTRG.657.1,1,1.0
0.38368336,2.37,1.518991597,-330.6,0.000411091,1238,-1,MSTRG.658.1,1,1.0
0.515539305,0.81,1.387407139,-187.1,0.000273025,547,-1,MSTRG.663.2,1,1.0
0.333005894,0.6,1.313131509,-220.0,0.00047883,1018,-1,MSTRG.664.1,1,1.0
0.362652233,1.95,1.4190809,-167.2,0.000436007,739,-1,MSTRG.665.1,1,1.0
0.337106918,0.56,1.262416184,-138.5,0.000406592,795,-1,MSTRG.670.1,1,1.0
0.391216216,2.74,1.597810486,-337.52,0.000392158,1480,-1,MSTRG.671.1,1,1.0
0.380681818,1.2,1.136551474,-117.7,0.000434509,528,-1,MSTRG.672.1,1,1.0
0.391030133,2.57,1.267442335,-367.6,0.000387109,1427,-1,MSTRG.674.18,1,1.0
0.384673748,2.73,1.563528623,-342.5,0.000394735,1318,-1,MSTRG.674.23,1,1.0
0.36064257,1.48,1.514621461,-301.4,0.000420745,1245,-1,MSTRG.674.25,1,1.0
0.336283186,0.44,1.256484475,-128.6,0.00042734,678,-1,MSTRG.675.1,1,1.0
0.340699816,0.35,1.20230573,-100.5,0.000433315,543,-1,MSTRG.675.2,1,1.0
0.346153846,1.09,1.171088408,-162.2,0.000425227,806,-1,MSTRG.676.1,1,1.0
0.30994152,0.43,1.16356571,-137.7,0.000438516,684,-1,MSTRG.677.1,1,1.0
0.33146592,0.29,1.463632073,-221.88,0.000469955,1071,-1,MSTRG.679.1,1,1.0
0.412525528,2.12,1.243908419,-426.9,0.000363895,1469,-1,MSTRG.680.1,1,1.0
0.383631714,1.46,1.317095675,-296.4,0.000397943,1173,-1,MSTRG.681.11,1,1.0
0.378688525,1.38,1.243705103,-302.6,0.000400813,1220,-1,MSTRG.681.12,1,1.0
0.386701662,1.35,1.129254761,-291.9,0.000386126,1143,-1,MSTRG.681.14,1,1.0
0.384269663,1.43,1.186287482,-355.3,0.000397818,1335,-1,MSTRG.681.13,1,1.0
0.355601949,1.46,1.231139047,-340.9,0.00041573,1437,-1,MSTRG.681.21,1,1.0
0.352678571,0.76,1.303232618,-135.5,0.000400609,672,-1,MSTRG.682.1,1,1.0
0.409090909,0.42,2.71875,-34.7,0.000367216,242,-1,MSTRG.685.1,1,1.0
0.387096774,0.07,1.258494702,-42.7,0.000409032,217,-1,MSTRG.686.1,1,1.0
0.334945586,0.75,1.279682817,-165.1,0.000437747,827,-1,MSTRG.688.1,1,1.0
0.317315027,1.64,1.440688275,-308.1,0.000472257,1311,-1,MSTRG.689.1,1,1.0
0.36,0.18,1.139473684,-38.0,0.000419607,225,-1,MSTRG.690.1,1,1.0
0.291075897,0.54,1.220006749,-263.4,0.000492253,1199,-1,MSTRG.691.1,1,1.0
0.302105263,0.54,1.160700177,-211.6,0.000483062,950,-1,MSTRG.691.2,1,1.0
0.434931507,0.32,1.570387129,-45.8,0.000450223,292,-1,MSTRG.692.1,1,1.0
0.368288591,1.2,1.255477363,-277.85,0.000411653,1192,-1,MSTRG.693.1,1,1.0
0.35655058,0.82,1.568528445,-120.9,0.000435796,603,-1,MSTRG.694.1,1,1.0
0.364973262,2.88,1.50441126,-367.4,0.000426146,1496,-1,MSTRG.696.1,1,1.0
0.435955056,1.39,1.574519231,-92.8,0.000363472,445,-1,MSTRG.699.1,1,1.0
0.399773499,1.88,1.319083796,-212.5,0.000369885,883,-1,MSTRG.699.2,1,1.0
0.400677201,1.89,1.323891488,-216.0,0.0003696,886,-1,MSTRG.699.3,1,1.0
0.418367347,1.79,3.087091503,-168.5,0.000391642,686,-1,MSTRG.700.1,1,1.0
0.350206612,1.86,1.201313081,-221.1,0.000422524,968,-1,MSTRG.703.1,1,1.0
0.386001386,2.23,1.281544894,-357.2,0.000421457,1443,-1,MSTRG.705.1,1,1.0
0.370967742,0.36,1.253740928,-156.5,0.000424575,744,-1,MSTRG.706.1,1,1.0
0.411645227,0.96,1.572647965,-336.7,0.000379051,1477,-1,MSTRG.707.1,1,1.0
0.31670282,0.61,1.207031177,-173.3,0.000471086,922,-1,MSTRG.712.1,1,1.0
0.411446249,2.45,1.350612111,-340.9,0.000376436,1293,-1,MSTRG.713.1,1,1.0
0.353302611,0.87,1.35156568,-144.0,0.0004154,651,-1,MSTRG.714.1,1,1.0
0.373626374,1.78,1.578801407,-184.6,0.000442029,819,-1,MSTRG.715.1,1,1.0
0.255813953,0.31,1.739583333,-21.7,0.000436397,215,-1,MSTRG.717.1,1,1.0
0.378881988,1.75,1.181904937,-257.6,0.000397063,1127,-1,MSTRG.720.1,1,1.0
0.400738689,2.9,1.421710175,-294.0,0.000424428,1083,-1,MSTRG.724.3,1,1.0
0.322709163,0.21,1.559171571,-40.6,0.000426333,251,-1,MSTRG.725.1,1,1.0
0.350931677,0.73,1.446679236,-161.2,0.000422813,644,-1,MSTRG.726.1,1,1.0
0.411202186,3.04,1.338321679,-376.2,0.000378724,1464,-1,MSTRG.727.1,1,1.0
0.421783626,3.0,1.283395201,-355.0,0.000366672,1368,-1,MSTRG.728.1,1,1.0
0.411522634,3.21,1.401744659,-379.6,0.000373938,1458,-1,MSTRG.732.1,1,1.0
0.411401099,1.67,1.150659387,-375.9,0.000373977,1456,-1,MSTRG.732.2,1,1.0
0.366712707,3.17,1.344063357,-373.0,0.000422176,1448,-1,MSTRG.735.1,1,1.0
0.373029772,0.82,1.27156615,-267.5,0.000461512,1142,-1,MSTRG.741.1,1,1.0
0.375146542,1.13,1.150526649,-208.0,0.000396336,853,-1,MSTRG.742.1,1,1.0
0.382239382,2.1,1.463125132,-314.3,0.00041725,1295,-1,MSTRG.743.1,1,1.0
0.379928315,0.09,3.166018893,-49.6,0.000418789,279,-1,MSTRG.744.1,1,1.0
0.442996743,0.22,3.021875,-84.3,0.000344263,307,-1,MSTRG.746.1,1,1.0
0.36407767,1.15,2.122906404,-144.1,0.000433316,618,-1,MSTRG.747.1,1,1.0
0.280981595,0.46,1.342930116,-173.2,0.000503451,815,-1,MSTRG.748.1,1,1.0
0.329650092,0.18,1.250603631,-114.0,0.000435761,543,-1,MSTRG.750.1,1,1.0
0.316312057,0.3,1.129352048,-130.0,0.000458587,705,-1,MSTRG.750.2,1,1.0
0.381756757,1.77,1.273855149,-300.6,0.000396348,1184,-1,MSTRG.752.1,1,1.0
0.360078278,0.43,1.389300918,-95.8,0.000386458,511,-1,MSTRG.755.1,1,1.0
0.365253078,2.42,1.355265766,-342.37,0.000470056,1462,-1,MSTRG.758.1,1,1.0
0.365133837,2.19,1.288959173,-342.37,0.00047176,1457,-1,MSTRG.758.2,1,1.0
0.309653916,2.67,1.324884615,-216.77,0.000467266,1098,-1,MSTRG.759.1,1,1.0
0.401900883,1.68,1.805273943,-335.8,0.000407035,1473,-1,MSTRG.760.2,1,1.0
0.401323043,1.41,1.421580839,-237.4,0.000377606,907,-1,MSTRG.765.1,1,1.0
0.327345309,1.23,1.328465285,-226.9,0.000469886,1002,-1,MSTRG.766.1,1,1.0
0.383471074,2.71,1.717993752,-304.6,0.000400423,1210,-1,MSTRG.768.1,1,1.0
0.347354138,0.48,1.453876392,-160.84,0.000418386,737,-1,MSTRG.770.1,1,1.0
0.380984491,1.71,1.223506161,-355.3,0.000399756,1483,-1,MSTRG.775.2,1,1.0
0.383241758,2.82,1.276805651,-353.9,0.000396887,1456,-1,MSTRG.775.3,1,1.0
0.382636656,0.39,1.413699789,-102.2,0.000377213,622,-1,MSTRG.776.1,1,1.0
0.351510685,2.72,1.390667582,-306.3,0.000449653,1357,-1,MSTRG.777.1,1,1.0
0.353766617,2.28,1.378267932,-306.8,0.000446342,1354,-1,MSTRG.777.2,1,1.0
0.30529857,1.47,1.298669248,-238.27,0.000478394,1189,-1,MSTRG.780.1,1,1.0
0.332844575,0.54,1.64533191,-132.5,0.00044056,682,-1,MSTRG.781.1,1,1.0
0.349407115,2.02,1.308191891,-295.8,0.000417447,1265,-1,MSTRG.782.1,1,1.0
0.35,0.63,1.488208169,-123.4,0.000440748,520,-1,MSTRG.783.1,1,1.0
0.380359613,3.78,1.667890364,-344.5,0.000418664,1446,-1,MSTRG.784.1,1,1.0
0.300083126,1.04,1.276165675,-244.0,0.000448778,1203,-1,MSTRG.787.1,1,1.0
0.327365729,0.55,1.723164183,-262.1,0.000476705,1173,-1,MSTRG.788.1,1,1.0
0.316472114,0.55,1.938488954,-157.8,0.000474286,771,-1,MSTRG.788.2,1,1.0
0.373725934,0.61,1.218716093,-195.2,0.000376689,883,-1,MSTRG.790.1,1,1.0
0.304972376,0.86,1.368503831,-173.4,0.000473437,905,-1,MSTRG.791.1,1,1.0
0.363157895,1.32,1.274568161,-185.3,0.000397315,760,-1,MSTRG.792.1,1,1.0
0.370524563,3.03,1.819561337,-329.0,0.000426723,1201,-1,MSTRG.794.1,1,1.0
0.402255639,0.13,1.927380952,-35.0,0.000357602,266,-1,MSTRG.797.1,1,1.0
0.321167883,0.34,1.237928805,-142.7,0.000471056,685,-1,MSTRG.798.1,1,1.0
0.301460823,0.26,1.424976121,-151.4,0.000451007,753,-1,MSTRG.798.2,1,1.0
0.352523099,2.71,1.725335819,-289.8,0.000486301,1407,-1,MSTRG.800.1,1,1.0
0.351893096,2.7,1.777450588,-276.8,0.000491397,1347,-1,MSTRG.800.2,1,1.0
0.330588235,1.58,1.500257374,-208.7,0.000467141,850,-1,MSTRG.801.1,1,1.0
0.368972746,2.46,1.476735515,-342.37,0.000405941,1431,-1,MSTRG.802.2,1,1.0
0.40784044,3.45,1.287148305,-322.6,0.000402203,1454,-1,MSTRG.803.1,1,1.0
0.407586207,3.45,1.289642602,-322.6,0.000402831,1450,-1,MSTRG.803.2,1,1.0
0.414693878,2.69,1.287092934,-277.7,0.000398139,1225,-1,MSTRG.803.3,1,1.0
0.337317397,1.33,1.474687126,-166.4,0.00043152,753,-1,MSTRG.804.1,1,1.0
0.185064935,0.29,1.736254205,-44.5,0.000626164,308,-1,MSTRG.805.1,1,1.0
0.467391304,0.77,6.423971861,-47.9,0.000327935,276,-1,MSTRG.808.1,1,1.0
