Unnamed: 0,GC,ORF_len,ORF_cov,Fickett,Hexamer,MFE
MSTRG.483.6,0.355594102,2.34,0.608846487,1.298540312,0,-258.8
MSTRG.484.2,0.364485981,1.89,0.378504673,1.210804356,0,-334.47
MSTRG.485.2,0.36970684,0.3,0.146579805,1.525978447,0,-153
MSTRG.486.1,0.359237537,3.68,0.809384164,1.577858762,0,-307.8
MSTRG.488.1,0.398081535,2.13,0.510791367,1.221165451,0,-312.7
MSTRG.490.1,0.360433604,1.32,0.357723577,1.35561325,0,-270.3
MSTRG.491.1,0.369458128,0.15,0.221674877,1.910714286,0,-45.1
MSTRG.493.1,0.377342419,2.34,0.597955707,1.455505442,0,-276.2
MSTRG.495.1,0.365310821,2.05,0.471987721,1.356766412,0,-305
MSTRG.495.2,0.369230769,1.35,0.366515837,1.339184596,0,-260.2
MSTRG.496.10,0.393305439,0.42,0.263598326,1.349086099,0,-111
MSTRG.496.11,0.375,0.8,0.182926829,1.170416667,0,-301.47
MSTRG.497.1,0.396078431,0.73,0.858823529,2.120946305,0,-45.9
MSTRG.498.1,0.30141844,0.31,0.329787234,1.677777386,0,-58.7
MSTRG.499.4,0.370023419,0.46,0.323185012,1.446585419,0,-98.1
MSTRG.502.1,0.371584699,1.87,0.766393443,1.299663192,0,-172.9
MSTRG.503.1,0.360568384,2.33,0.620781528,1.252033564,0,-256.8
MSTRG.503.2,0.360742706,2.01,0.533156499,1.473071836,0,-260.4
MSTRG.504.2,0.403473614,2.17,0.434869739,1.256197808,0,-361.6
MSTRG.506.1,0.364085667,0.97,0.479406919,1.171007483,0,-142.9
MSTRG.519.19,0.360294118,2.22,0.612132353,1.269452031,0,-252.4
MSTRG.524.1,0.371927042,1.12,0.266455194,1.137339724,0,-301.5
MSTRG.524.2,0.374237805,1.12,0.256097561,1.184693443,0,-315.5
MSTRG.525.2,0.365436544,1.1,0.297029703,1.588558662,0,-240.6
MSTRG.525.3,0.375,1.1,0.280612245,1.265483797,0,-276.7
MSTRG.526.1,0.292957746,0.45,0.095070423,1.418979026,0,-305.3
MSTRG.528.1,0.348039216,1.4,0.514705882,1.169688889,0,-138.3
MSTRG.529.1,0.390971691,3.17,0.727620505,1.256561771,0,-286.1
MSTRG.531.1,0.312267658,0.24,0.267657993,1.215018315,0,-48.3
MSTRG.532.1,0.36970475,0.74,0.284980745,1.270367556,0,-163.3
MSTRG.534.1,0.31884058,1.07,0.516908213,1.486639493,0,-119.22
MSTRG.537.1,0.360526316,0.95,0.25,1.10211646,0,-286.6
MSTRG.538.1,0.340310601,3.35,0.678595544,1.395130658,0,-349.8
MSTRG.540.2,0.337795276,3.01,0.711023622,1.461855869,0,-288.9
MSTRG.545.1,0.360576923,0.4,0.576923077,1.297403382,0,-39.3
MSTRG.546.2,0.328751432,0.34,0.116838488,1.281302794,0,-192.7
MSTRG.547.3,0.372881356,1.64,0.333559322,1.464186041,0,-361.1
MSTRG.548.7,0.392430279,1.66,0.496015936,1.438792145,0,-276.7
MSTRG.550.1,0.33933162,0.3,0.231362468,1.367944656,0,-64.8
MSTRG.551.1,0.402480271,1.52,0.514092446,1.445840711,0,-227.42
MSTRG.551.2,0.410438909,1.52,0.540925267,1.505431972,0,-213.42
MSTRG.551.3,0.403153153,1.52,0.513513514,1.451275493,0,-228.02
MSTRG.552.1,0.393125671,1.79,0.576799141,1.416603978,0,-221.9
MSTRG.558.1,0.326710817,0.32,0.21192053,1.140784216,0,-93.8
MSTRG.559.1,0.385809313,0.44,0.292682927,1.773561508,0,-103.3
MSTRG.560.1,0.310063463,1.03,0.280145059,1.26498506,0,-237.4
MSTRG.560.2,0.306038895,0.73,0.224155578,1.233212483,0,-206.8
MSTRG.561.1,0.325728771,1.03,0.391634981,1.190646744,0,-168.7
MSTRG.562.1,0.379537954,0.1,0.099009901,1.177633229,0,-62.2
MSTRG.566.1,0.373029772,0.7,0.367775832,1.364290193,0,-134.2
MSTRG.568.1,0.393968872,2.08,0.607003891,1.673509923,0,-249.1
MSTRG.568.2,0.378316907,2.08,0.473085671,1.48031368,0,-314.2
MSTRG.568.3,0.386490251,2.08,0.43454039,1.351354396,0,-349.4
MSTRG.569.1,0.342676311,1.18,0.320072333,1.412933933,0,-242
MSTRG.569.2,0.329864724,1.94,0.605619147,1.492792216,0,-200.8
MSTRG.571.1,0.417582418,0.56,0.263736264,1.377815177,0,-164.7
MSTRG.573.1,0.366177498,3.13,0.656184486,1.360263919,0,-345.8
MSTRG.573.2,0.366806137,3.14,0.656903766,1.365641702,0,-344
MSTRG.577.5,0.418416801,1.39,0.673667205,1.462912438,0,-168.8
MSTRG.579.1,0.382532751,1.39,0.36419214,1.301644705,0,-277.1
MSTRG.586.1,0.410179641,0.71,0.318862275,1.366874356,0,-171.3
MSTRG.586.2,0.430434783,0.99,0.322826087,1.232839798,0,-260.2
MSTRG.587.1,0.380327869,0.71,0.349180328,1.313617802,0,-139.2
MSTRG.590.3,0.337406653,2.86,0.582484725,1.403385892,0,-351.2
MSTRG.591.1,0.324120603,0.38,0.095477387,1.214388435,0,-219.2
MSTRG.594.1,0.369803063,0.79,0.518599562,1.730951611,0,-93.91
MSTRG.594.2,0.353612167,0.79,0.450570342,1.404168233,0,-112.5
MSTRG.595.1,0.387283237,1.55,0.447976879,1.41640857,0,-271.8
MSTRG.599.1,0.362598771,1.63,0.429323968,1.302780641,0,-270.6
MSTRG.601.1,0.344709898,0.91,0.232935154,1.160626683,0,-281.5
MSTRG.601.2,0.355432781,0.84,0.232044199,1.262905726,0,-251.6
MSTRG.604.1,0.307317073,0.62,0.907317073,1.421811741,0,-34.6
MSTRG.606.1,0.377979569,1.41,0.480136209,1.309715637,0,-202.7
MSTRG.608.1,0.381886792,0.4,0.090566038,1.380267237,0,-358.5
MSTRG.610.1,0.354093772,3.4,0.713785864,1.530542431,0,-349.3
MSTRG.610.2,0.357142857,1.92,0.399445215,1.276167951,0,-355.8
MSTRG.612.1,0.384562842,2.58,0.528688525,1.343925376,0,-368.5
MSTRG.614.2,0.377876106,0.83,0.220353982,1.179247805,0,-232.2
MSTRG.615.2,0.349799733,3.49,0.698931909,1.378440657,0,-343.9
MSTRG.616.2,0.331750339,0.89,0.181139756,1.137807246,0,-349.2
MSTRG.616.3,0.349726776,0.53,0.173770492,1.266688547,0,-230.6
MSTRG.619.2,0.407692308,2.39,0.551538462,1.319199305,0,-306.2
MSTRG.619.3,0.412234043,1.92,0.510638298,1.276562197,0,-248
MSTRG.620.3,0.378818737,3.33,0.678207739,1.362148659,0,-326.6
MSTRG.623.1,0.375457875,0.68,0.373626374,1.438869109,0,-138.3
MSTRG.625.3,0.410380623,2.85,0.591695502,1.366887753,0,-351.1
MSTRG.627.1,0.320945946,0.42,0.425675676,1.388095238,0,-52.5
MSTRG.629.1,0.382149047,1.77,0.460138648,1.460681152,0,-270.7
MSTRG.632.1,0.370526316,2.13,0.448421053,1.114699437,0,-349.2
MSTRG.632.2,0.376264329,2.01,0.406608227,1.250630327,0,-366.5
MSTRG.632.3,0.426341463,2.05,0.6,1.231474754,0,-265.7
MSTRG.632.4,0.394290812,2.14,0.572702944,1.355987031,0,-279.3
MSTRG.632.5,0.391489362,2.02,0.515744681,1.13934161,0,-281.8
MSTRG.634.1,0.308201058,0.4,0.158730159,1.432123316,0,-150.2
MSTRG.636.1,0.394105552,2.41,0.495544894,1.192579284,0,-317
MSTRG.638.2,0.406852248,1.59,0.340471092,1.406696963,0,-333.2
MSTRG.637.3,0.383831522,3.23,0.658288043,1.346970238,0,-317.4
MSTRG.639.1,0.364583333,0.37,0.105113636,1.186123676,0,-238.4
MSTRG.643.1,0.297049847,1.36,0.415055951,1.606677199,0,-180.2
MSTRG.645.1,0.398104265,0.52,0.369668246,1.510548205,0,-101.8
MSTRG.646.2,0.37279597,1.56,0.589420655,1.250946895,0,-180.4
MSTRG.649.1,0.357859532,0.79,0.39632107,1.308386752,0,-80.5
MSTRG.649.2,0.358361775,0.79,0.40443686,1.367830389,0,-80.5
MSTRG.649.3,0.384,0.34,0.408,2.1725,0,-13.13
MSTRG.650.1,0.284518828,0.2,0.251046025,1.361210848,0,-44.6
MSTRG.651.1,0.380804954,1.97,0.609907121,1.565211597,0,-232.4
MSTRG.652.1,0.312933025,1.19,0.412240185,1.697632121,0,-166.2
MSTRG.654.1,0.37431694,0.8,0.655737705,1.263622291,0,-74.5
MSTRG.655.1,0.261640798,0.48,0.319290466,1.209778069,0,-49.6
MSTRG.657.1,0.33442623,0.16,0.157377049,1.294607843,0,-41
MSTRG.658.1,0.38368336,2.37,0.574313409,1.518991597,0,-330.6
MSTRG.663.2,0.515539305,0.81,0.444241316,1.387407139,0,-187.1
MSTRG.664.1,0.333005894,0.6,0.176817289,1.313131509,0,-220
MSTRG.665.1,0.362652233,1.95,0.791610284,1.4190809,0,-167.2
MSTRG.670.1,0.337106918,0.56,0.211320755,1.262416184,0,-138.5
MSTRG.671.1,0.391216216,2.74,0.555405405,1.597810486,0,-337.52
MSTRG.672.1,0.380681818,1.2,0.681818182,1.136551474,0,-117.7
MSTRG.674.18,0.391030133,2.57,0.540294324,1.267442335,0,-367.6
MSTRG.674.23,0.384673748,2.73,0.621396055,1.563528623,0,-342.5
MSTRG.674.25,0.36064257,1.48,0.356626506,1.514621461,0,-301.4
MSTRG.675.1,0.336283186,0.44,0.194690265,1.256484475,0,-128.6
MSTRG.675.2,0.340699816,0.35,0.193370166,1.20230573,0,-100.5
MSTRG.676.1,0.346153846,1.09,0.405707196,1.171088408,0,-162.2
MSTRG.677.1,0.30994152,0.43,0.188596491,1.16356571,0,-137.7
MSTRG.679.1,0.33146592,0.29,0.081232493,1.463632073,0,-221.88
MSTRG.680.1,0.412525528,2.12,0.432947583,1.243908419,0,-426.9
MSTRG.681.11,0.383631714,1.46,0.373401535,1.317095675,0,-296.4
MSTRG.681.12,0.378688525,1.38,0.339344262,1.243705103,0,-302.6
MSTRG.681.14,0.386701662,1.35,0.354330709,1.129254761,0,-291.9
MSTRG.681.13,0.384269663,1.43,0.321348315,1.186287482,0,-355.3
MSTRG.681.21,0.355601949,1.46,0.30480167,1.231139047,0,-340.9
MSTRG.682.1,0.352678571,0.76,0.339285714,1.303232618,0,-135.5
MSTRG.685.1,0.409090909,0.42,0.520661157,2.71875,0,-34.7
MSTRG.686.1,0.387096774,0.07,0.096774194,1.258494702,0,-42.7
MSTRG.688.1,0.334945586,0.75,0.272067715,1.279682817,0,-165.1
MSTRG.689.1,0.317315027,1.64,0.375286041,1.440688275,0,-308.1
MSTRG.690.1,0.36,0.18,0.24,1.139473684,0,-38
MSTRG.691.1,0.291075897,0.54,0.135112594,1.220006749,0,-263.4
MSTRG.691.2,0.302105263,0.54,0.170526316,1.160700177,0,-211.6
MSTRG.692.1,0.434931507,0.32,0.328767123,1.570387129,0,-45.8
MSTRG.693.1,0.368288591,1.2,0.302013423,1.255477363,0,-277.85
MSTRG.694.1,0.35655058,0.82,0.407960199,1.568528445,0,-120.9
MSTRG.696.1,0.364973262,2.88,0.577540107,1.50441126,0,-367.4
MSTRG.699.1,0.435955056,1.39,0.937078652,1.574519231,0,-92.8
MSTRG.699.2,0.399773499,1.88,0.638731597,1.319083796,0,-212.5
MSTRG.699.3,0.400677201,1.89,0.639954853,1.323891488,0,-216
MSTRG.700.1,0.418367347,1.79,0.782798834,3.087091503,0,-168.5
MSTRG.703.1,0.350206612,1.86,0.576446281,1.201313081,0,-221.1
MSTRG.705.1,0.386001386,2.23,0.463617464,1.281544894,0,-357.2
MSTRG.706.1,0.370967742,0.36,0.14516129,1.253740928,0,-156.5
MSTRG.707.1,0.411645227,0.96,0.194989844,1.572647965,0,-336.7
MSTRG.712.1,0.31670282,0.61,0.198481562,1.207031177,0,-173.3
MSTRG.713.1,0.411446249,2.45,0.568445476,1.350612111,0,-340.9
MSTRG.714.1,0.353302611,0.87,0.400921659,1.35156568,0,-144
MSTRG.715.1,0.373626374,1.78,0.652014652,1.578801407,0,-184.6
MSTRG.717.1,0.255813953,0.31,0.43255814,1.739583333,0,-21.7
MSTRG.720.1,0.378881988,1.75,0.465838509,1.181904937,0,-257.6
MSTRG.724.3,0.400738689,2.9,0.8033241,1.421710175,0,-294
MSTRG.725.1,0.322709163,0.21,0.250996016,1.559171571,0,-40.6
MSTRG.726.1,0.350931677,0.73,0.340062112,1.446679236,0,-161.2
MSTRG.727.1,0.411202186,3.04,0.62295082,1.338321679,0,-376.2
MSTRG.728.1,0.421783626,3,0.657894737,1.283395201,0,-355
MSTRG.732.1,0.411522634,3.21,0.660493827,1.401744659,0,-379.6
MSTRG.732.2,0.411401099,1.67,0.344093407,1.150659387,0,-375.9
MSTRG.735.1,0.366712707,3.17,0.656767956,1.344063357,0,-373
MSTRG.741.1,0.373029772,0.82,0.215411559,1.27156615,0,-267.5
MSTRG.742.1,0.375146542,1.13,0.397420868,1.150526649,0,-208
MSTRG.743.1,0.382239382,2.1,0.486486486,1.463125132,0,-314.3
MSTRG.744.1,0.379928315,0.09,0.096774194,3.166018893,0,-49.6
MSTRG.746.1,0.442996743,0.22,0.214983713,3.021875,0,-84.3
MSTRG.747.1,0.36407767,1.15,0.558252427,2.122906404,0,-144.1
MSTRG.748.1,0.280981595,0.46,0.169325153,1.342930116,0,-173.2
MSTRG.750.1,0.329650092,0.18,0.099447514,1.250603631,0,-114
MSTRG.750.2,0.316312057,0.3,0.127659574,1.129352048,0,-130
MSTRG.752.1,0.381756757,1.77,0.44847973,1.273855149,0,-300.6
MSTRG.755.1,0.360078278,0.43,0.252446184,1.389300918,0,-95.8
MSTRG.758.1,0.365253078,2.42,0.496580027,1.355265766,0,-342.37
MSTRG.758.2,0.365133837,2.19,0.450926561,1.288959173,0,-342.37
MSTRG.759.1,0.309653916,2.67,0.729508197,1.324884615,0,-216.77
MSTRG.760.2,0.401900883,1.68,0.342158859,1.805273943,0,-335.8
MSTRG.765.1,0.401323043,1.41,0.466372657,1.421580839,0,-237.4
MSTRG.766.1,0.327345309,1.23,0.368263473,1.328465285,0,-226.9
MSTRG.768.1,0.383471074,2.71,0.671900826,1.717993752,0,-304.6
MSTRG.770.1,0.347354138,0.48,0.195386703,1.453876392,0,-160.84
MSTRG.775.2,0.380984491,1.71,0.345920432,1.223506161,0,-355.3
MSTRG.775.3,0.383241758,2.82,0.581043956,1.276805651,0,-353.9
MSTRG.776.1,0.382636656,0.39,0.188102894,1.413699789,0,-102.2
MSTRG.777.1,0.351510685,2.72,0.601326455,1.390667582,0,-306.3
MSTRG.777.2,0.353766617,2.28,0.505169867,1.378267932,0,-306.8
MSTRG.780.1,0.30529857,1.47,0.370899916,1.298669248,0,-238.27
MSTRG.781.1,0.332844575,0.54,0.237536657,1.64533191,0,-132.5
MSTRG.782.1,0.349407115,2.02,0.479051383,1.308191891,0,-295.8
MSTRG.783.1,0.35,0.63,0.363461538,1.488208169,0,-123.4
MSTRG.784.1,0.380359613,3.78,0.784232365,1.667890364,0,-344.5
MSTRG.787.1,0.300083126,1.04,0.259351621,1.276165675,0,-244
MSTRG.788.1,0.327365729,0.55,0.140664962,1.723164183,0,-262.1
MSTRG.788.2,0.316472114,0.55,0.214007782,1.938488954,0,-157.8
MSTRG.790.1,0.373725934,0.61,0.207248018,1.218716093,0,-195.2
MSTRG.791.1,0.304972376,0.86,0.285082873,1.368503831,0,-173.4
MSTRG.792.1,0.363157895,1.32,0.521052632,1.274568161,0,-185.3
MSTRG.794.1,0.370524563,3.03,0.756869276,1.819561337,0,-329
MSTRG.797.1,0.402255639,0.13,0.146616541,1.927380952,0,-35
MSTRG.798.1,0.321167883,0.34,0.148905109,1.237928805,0,-142.7
MSTRG.798.2,0.301460823,0.26,0.103585657,1.424976121,0,-151.4
MSTRG.800.1,0.352523099,2.71,0.57782516,1.725335819,0,-289.8
MSTRG.800.2,0.351893096,2.7,0.601336303,1.777450588,0,-276.8
MSTRG.801.1,0.330588235,1.58,0.557647059,1.500257374,0,-208.7
MSTRG.802.2,0.368972746,2.46,0.51572327,1.476735515,0,-342.37
MSTRG.803.1,0.40784044,3.45,0.711829436,1.287148305,0,-322.6
MSTRG.803.2,0.407586207,3.45,0.713793103,1.289642602,0,-322.6
MSTRG.803.3,0.414693878,2.69,0.65877551,1.287092934,0,-277.7
MSTRG.804.1,0.337317397,1.33,0.529880478,1.474687126,0,-166.4
MSTRG.805.1,0.185064935,0.29,0.282467532,1.736254205,0,-44.5
MSTRG.808.1,0.467391304,0.77,0.836956522,6.423971861,0,-47.9
MSTRG.809.1,0.361809045,1.2,0.904522613,2.166267943,0,-72.3
MSTRG.810.1,0.343236904,1.69,0.39640344,1.26263465,0,-300.8
MSTRG.810.2,0.336363636,1.69,0.354545455,1.184182535,0,-319.8
MSTRG.810.3,0.359570662,1.69,0.453488372,1.303133971,0,-275.1
MSTRG.810.4,0.351004016,1.69,0.407228916,1.28441953,0,-291
MSTRG.810.5,0.333104866,1.69,0.347498286,1.222431422,0,-315.3
MSTRG.810.6,0.33264177,1.69,0.350622407,1.235042681,0,-311.3
MSTRG.811.1,0.387438825,2.44,0.597063622,1.218435132,0,-318.7
MSTRG.811.2,0.399283796,1.26,0.338406446,1.186403384,0,-297.5
MSTRG.813.2,0.369853454,2.73,0.571528262,1.32831066,0,-330.5
MSTRG.813.3,0.374733854,3.24,0.689850958,1.358334627,0,-332.3
MSTRG.814.1,0.362737016,2.42,0.598516076,1.415561929,0,-281.2
MSTRG.822.1,0.372372372,2.29,0.687687688,1.564027117,0,-247.8
MSTRG.823.2,0.370753323,1.94,0.429837518,1.256898941,0,-332.8
MSTRG.823.4,0.323570432,2.04,0.426778243,1.290328743,0,-322.1
MSTRG.825.1,0.317985612,0.22,0.094964029,1.383022304,0,-135
MSTRG.826.1,0.375880971,2.12,0.498042287,1.314709117,0,-324.3
MSTRG.828.1,0.311780337,1.39,0.36935341,1.353066594,0,-244.1
MSTRG.828.2,0.306862745,1.39,0.408823529,1.264944827,0,-225.4
MSTRG.831.1,0.400881057,3.03,0.667400881,1.387453043,0,-374.7
MSTRG.831.2,0.4,3.03,0.66350365,1.352542337,0,-379
MSTRG.831.4,0.402150538,3.17,0.68172043,1.365553138,0,-382.8
MSTRG.831.6,0.403495994,3.17,0.692643846,1.399841807,0,-377.2
MSTRG.836.1,0.378109453,0.42,0.208955224,1.293623609,0,-118.7
MSTRG.837.1,0.344505066,2.82,0.65939205,1.510198951,0,-294.94
MSTRG.837.2,0.339488636,2.82,0.600852273,1.466742142,0,-335.74
MSTRG.844.1,0.372331341,2.41,0.617421008,1.224155333,0,-281
MSTRG.845.2,0.381208054,3.07,0.618120805,1.187145888,0,-358
MSTRG.845.3,0.390310786,1.73,0.47440585,1.249930711,0,-270.5
MSTRG.845.5,0.395296753,2.31,0.776035834,1.234562813,0,-225.8
MSTRG.847.1,0.343412527,0.51,0.165226782,1.207643173,0,-223
MSTRG.847.2,0.350855746,0.46,0.168704156,1.24262796,0,-194.2
MSTRG.849.1,0.328199052,0.8,0.28436019,1.460306186,0,-186.4
MSTRG.850.1,0.32885906,0.3,0.302013423,1.611519608,0,-49.2
MSTRG.853.1,0.444615385,3.34,0.770769231,1.366849656,0,-354.5
MSTRG.855.1,0.388244393,0.75,0.174013921,1.370478534,0,-302
MSTRG.855.2,0.389589905,0.87,0.205835962,1.235485554,0,-298.5
MSTRG.855.3,0.388888889,0.75,0.178571429,1.349463869,0,-299.2
MSTRG.855.4,0.385358005,0.75,0.181013677,1.349986145,0,-291.7
MSTRG.856.1,0.392300642,0.44,0.120989918,1.319704582,0,-231.8
MSTRG.859.1,0.378820961,1.83,0.599344978,1.594462774,0,-224
MSTRG.862.1,0.37835703,2.21,0.523696682,1.299489134,0,-303.8
MSTRG.863.1,0.321637427,0.46,0.269005848,1.125491407,0,-96.4
MSTRG.864.1,0.340369393,0.3,0.237467018,1.494674688,0,-90
MSTRG.865.1,0.345454545,3.19,0.644444444,1.4868857,0,-299.4
MSTRG.864.2,0.363265306,0.3,0.367346939,1.943580542,0,-37.4
MSTRG.867.2,0.365,0.38,0.285,1.295779031,0,-86.2
MSTRG.867.3,0.404109589,3.15,0.647260274,1.517737697,0,-390.1
MSTRG.869.1,0.354231975,0.82,0.771159875,2.204939271,0,-71.1
MSTRG.871.1,0.407506702,0.16,0.128686327,1.509633459,0,-97.4
MSTRG.872.1,0.340050378,0.73,0.27581864,1.307819605,0,-153.7
MSTRG.872.2,0.323922734,0.42,0.187221397,1.199030172,0,-105.8
MSTRG.874.1,0.364820847,0.36,0.175895765,1.3046005,0,-94.5
MSTRG.877.8,0.395589249,1.61,0.33287388,1.191888081,0,-378.2
MSTRG.877.10,0.4,2.29,0.704615385,1.221156817,0,-257.1
MSTRG.878.3,0.391571554,1.16,0.305531168,1.327888091,0,-276.3
MSTRG.880.1,0.363811357,0.25,0.072184793,1.145552038,0,-282.22
MSTRG.882.1,0.4,0.31,0.180582524,1.603497475,0,-128.2
MSTRG.884.1,0.354231975,0.32,0.10031348,1.890069889,0,-238.7
MSTRG.886.1,0.374798061,2.07,0.501615509,1.33072038,0,-298
MSTRG.888.1,0.443143813,0.66,0.165551839,1.546778992,0,-326.4
MSTRG.890.3,0.321375187,0.49,0.109865471,1.548831749,0,-283.4
MSTRG.891.1,0.36553713,3.55,0.767844268,1.721734646,0,-325.7
MSTRG.892.1,0.35982009,0.51,0.114692654,1.634878394,0,-301.7
MSTRG.893.1,0.368275862,0.51,0.211034483,1.698790728,0,-148.6
MSTRG.894.1,0.280991736,0.4,0.495867769,1.312613462,0,-38.3
MSTRG.895.2,0.340941512,1.73,0.370185449,1.347166143,0,-306.3
MSTRG.900.1,0.384228188,1.12,0.563758389,1.567363996,0,-147.9
MSTRG.901.1,0.31517094,0.6,0.192307692,1.141521943,0,-164.1
MSTRG.903.2,0.390309556,2.07,0.417900404,1.410164563,0,-379.1
MSTRG.903.1,0.39217033,2.07,0.426510989,1.385112535,0,-367.3
MSTRG.905.1,0.328161365,1.49,0.34678045,1.167983691,0,-283.4
MSTRG.906.3,0.379356568,3.3,0.663538874,1.311204659,0,-364.7
MSTRG.907.7,0.358649789,1.39,0.351898734,1.155855375,0,-295.6
MSTRG.913.2,0.38764881,1.88,0.419642857,1.442992171,0,-346
MSTRG.913.3,0.384561892,3.08,0.64255911,1.500201341,0,-373.7
MSTRG.915.8,0.382663848,1.96,0.621564482,1.361293159,0,-260.2
MSTRG.915.9,0.368653422,0.63,0.208609272,1.312223779,0,-224.7
MSTRG.915.12,0.364173228,0.54,0.318897638,1.309232955,0,-102.2
MSTRG.915.13,0.391812865,0.17,0.149122807,1.283134921,0,-87.3
MSTRG.915.14,0.403780069,1.8,0.927835052,1.579863574,0,-163
MSTRG.918.4,0.368965517,1.37,0.354310345,1.110750925,0,-276.4
MSTRG.921.1,0.392380952,0.83,0.474285714,1.73886319,0,-121.1
MSTRG.923.1,0.376691729,3.72,0.839097744,1.618324485,0,-357.3
MSTRG.924.1,0.382086168,2.13,0.724489796,1.798119948,0,-191.3
MSTRG.926.1,0.339920949,0.29,0.343873518,1.649801587,0,-45
MSTRG.928.2,0.420838972,2.38,0.48308525,1.223271581,0,-373
MSTRG.929.8,0.366666667,1.79,0.380851064,1.187998478,0,-350.9
MSTRG.932.2,0.406030856,3.42,0.719495091,1.504094535,0,-365.7
MSTRG.935.1,0.383891213,0.31,0.097280335,1.171100611,0,-200.1
MSTRG.936.1,0.323529412,0.33,0.181985294,1.765690806,0,-114.4
MSTRG.937.1,0.396419437,0.27,0.207161125,1.330657302,0,-84.1
MSTRG.943.1,0.329718004,0.1,0.065075922,1.370063673,0,-77.3
MSTRG.946.1,0.393203883,1.92,0.466019417,1.394146401,0,-314.6
MSTRG.948.1,0.390322581,0.92,0.890322581,1.3875,0,-67.9
MSTRG.953.1,0.33546735,0.69,0.265044814,1.371826856,0,-179.1
MSTRG.953.2,0.360153257,2.95,0.847701149,1.690331043,0,-237.6
MSTRG.954.1,0.312202853,0.84,0.399366086,1.269997772,0,-125.8
MSTRG.955.1,0.394255875,2.26,0.885117493,1.559099312,0,-172.7
MSTRG.957.2,0.334581773,0.54,0.202247191,1.132703488,0,-171.1
MSTRG.957.3,0.382591093,2.95,0.597165992,1.331828976,0,-379.39
MSTRG.958.1,0.352941176,0.3,0.352941176,1.764371658,0,-37.7
MSTRG.960.1,0.398264984,2.9,0.686119874,1.528537499,0,-306.8
MSTRG.961.1,0.331325301,0.99,0.894578313,2.538496377,0,-71.1
MSTRG.962.1,0.389349112,1.34,0.475739645,1.609442834,0,-215.9
MSTRG.963.1,0.426218257,2.94,0.605353466,1.625757999,0,-385.5
MSTRG.963.3,0.412774725,1.84,0.379120879,1.355948795,0,-370.1
MSTRG.963.4,0.421052632,1.27,0.328731665,1.289007406,0,-315.8
MSTRG.963.5,0.395522388,1.86,0.41641791,1.601632288,0,-360
MSTRG.963.6,0.393188854,1.27,0.294891641,1.312525381,0,-343.4
MSTRG.963.7,0.403508772,1.88,0.471177945,1.301208484,0,-326.8
MSTRG.964.1,0.334459459,0.18,0.182432432,1.413170163,0,-57.5
MSTRG.965.1,0.346368715,0.78,0.653631285,1.478070842,0,-73.1
MSTRG.966.2,0.430392157,2.66,0.782352941,1.832951303,0,-291.2
MSTRG.969.2,0.394463668,2.75,0.570934256,1.305711915,0,-360.5
MSTRG.970.1,0.370123692,0.96,0.274024738,1.218933645,0,-248.8
MSTRG.971.1,0.341269841,0.26,0.206349206,1.412514569,0,-62
MSTRG.977.1,0.254320988,0.99,0.733333333,1.845286098,0,-18.3
MSTRG.979.1,0.300165837,0.85,0.211442786,1.228820344,0,-234.9
MSTRG.980.1,0.348920863,0.14,0.151079137,1.235552987,0,-34.1
MSTRG.982.1,0.367488444,1.58,0.365177196,1.23165784,0,-331.9
MSTRG.982.3,0.36730038,1.58,0.360456274,1.263208458,0,-337.2
MSTRG.982.4,0.352564103,1.23,0.394230769,1.151123613,0,-225.3
MSTRG.984.1,0.34987795,2.95,0.72009764,1.73271426,0,-295.3
MSTRG.985.1,0.349665924,3.1,0.690423163,1.462884593,0,-322
MSTRG.986.1,0.415458937,0.51,0.739130435,1.856334842,0,-45.2
MSTRG.987.1,0.356271777,1.21,0.316202091,1.270695411,0,-252.3
MSTRG.987.2,0.38952164,1.63,0.371298405,1.073490689,0,-326
MSTRG.988.1,0.331658291,0.86,0.185211773,1.200821328,0,-320.9
MSTRG.989.1,0.330672748,1.81,0.619156214,1.398851515,0,-157.1
MSTRG.991.1,0.329253366,0.46,0.168910649,1.40306466,0,-178.9
MSTRG.992.1,0.430222222,2.13,0.568,1.465181676,0,-297.6
MSTRG.993.1,0.279863481,0.35,0.358361775,1.226612181,0,-48.5
MSTRG.995.1,0.373636364,1.91,0.520909091,1.574782609,0,-262.5
MSTRG.997.1,0.343273232,3.68,0.765603329,1.422867894,0,-334.4
MSTRG.997.2,0.33716916,2.19,0.756041427,1.685258365,0,-183.3
MSTRG.997.3,0.331388565,1.78,0.623103851,1.483767979,0,-186.1
MSTRG.999.1,0.321888412,0.03,0.038626609,1.26657197,0,-39.8
MSTRG.1000.1,0.366211962,2.14,0.67366212,1.367828404,0,-212.9
MSTRG.1001.1,0.395918367,1.58,0.32244898,1.182615704,0,-302.51
MSTRG.1003.1,0.388020833,1.11,0.43359375,1.415107547,0,-190
MSTRG.1007.2,0.386740331,3.06,0.724546172,1.520037865,0,-328
MSTRG.1008.6,0.372852234,1.44,0.371134021,1.228986577,0,-293.3
MSTRG.1015.1,0.316742081,0.17,0.230769231,1.357641634,0,-41.6
MSTRG.1020.1,0.388379205,0.45,0.412844037,1.262878788,0,-70.2
MSTRG.1024.1,0.327094474,0.83,0.221925134,1.211927344,0,-215.5
