ID,GC,ORF_len,ORF_cov,Fickett,Hexamer_Score,MFE
MSTRG.456.1,0.3507109,0.68,0.241706161,1.447373956,-141.7,-141.7
MSTRG.457.1,0.368731563,0.7,0.619469027,1.637812104,-32.5,-32.5
MSTRG.458.1,0.324736225,0.97,0.341148886,1.309500142,-138.19,-138.19
MSTRG.462.1,0.31372549,0.55,0.539215686,1.360576923,-50.1,-50.1
MSTRG.463.1,0.336956522,0.35,0.163043478,1.188126386,-136.8,-136.8
MSTRG.464.1,0.476086957,0.66,0.430434783,2.147610294,-88,-88
MSTRG.466.1,0.35499316,1.17,0.240082079,1.113543853,-315.4,-315.4
MSTRG.466.2,0.36999068,1.17,0.327120224,1.175885909,-253.8,-253.8
MSTRG.467.2,0.389153187,2.53,0.722169363,1.387062585,-288.6,-288.6
MSTRG.469.2,0.399180328,2.69,0.66147541,1.289398092,-270.7,-270.7
MSTRG.471.1,0.371595331,2.56,0.747081712,1.737538413,-244.4,-244.4
MSTRG.471.2,0.367934224,1.86,0.57348407,1.609900159,-222.8,-222.8
MSTRG.472.1,0.383928571,2.74,0.611607143,1.517768921,-303.2,-303.2
MSTRG.473.1,0.387733888,2.43,0.757796258,1.725896465,-236.7,-236.7
MSTRG.473.2,0.384785006,1.71,0.565600882,1.490983465,-213.8,-213.8
MSTRG.475.8,0.394683027,3.1,0.63394683,1.479151181,-390.7,-390.7
MSTRG.476.1,0.370098039,0.51,0.375,1.417284766,-81.2,-81.2
MSTRG.479.1,0.276497696,0.18,0.248847926,1.698240166,-32,-32
MSTRG.480.1,0.292798111,0.97,0.343565525,1.315145857,-155.8,-155.8
MSTRG.482.1,0.317862166,0.47,0.198312236,1.277584636,-134.7,-134.7
MSTRG.483.1,0.367475292,2.38,0.641509434,1.276922039,-277.8,-277.8
MSTRG.483.2,0.359409594,2.6,0.575645756,1.257600818,-316.7,-316.7
MSTRG.483.3,0.354267311,2.48,0.599033816,1.309910384,-280.4,-280.4
MSTRG.483.4,0.352703793,2.52,0.610169492,1.304786834,-284.4,-284.4
MSTRG.483.5,0.35192781,2.48,0.610336341,1.244101193,-277.4,-277.4
MSTRG.483.6,0.355594102,2.34,0.608846487,1.298540312,-258.8,-258.8
MSTRG.484.2,0.364485981,1.89,0.378504673,1.210804356,-334.47,-334.47
MSTRG.485.2,0.36970684,0.3,0.146579805,1.525978447,-153,-153
MSTRG.486.1,0.359237537,3.68,0.809384164,1.577858762,-307.8,-307.8
MSTRG.488.1,0.398081535,2.13,0.510791367,1.221165451,-312.7,-312.7
MSTRG.490.1,0.360433604,1.32,0.357723577,1.35561325,-270.3,-270.3
MSTRG.491.1,0.369458128,0.15,0.221674877,1.910714286,-45.1,-45.1
MSTRG.493.1,0.377342419,2.34,0.597955707,1.455505442,-276.2,-276.2
MSTRG.495.1,0.365310821,2.05,0.471987721,1.356766412,-305,-305
MSTRG.495.2,0.369230769,1.35,0.366515837,1.339184596,-260.2,-260.2
MSTRG.496.10,0.393305439,0.42,0.263598326,1.349086099,-111,-111
MSTRG.496.11,0.375,0.8,0.182926829,1.170416667,-301.47,-301.47
MSTRG.497.1,0.396078431,0.73,0.858823529,2.120946305,-45.9,-45.9
MSTRG.498.1,0.30141844,0.31,0.329787234,1.677777386,-58.7,-58.7
MSTRG.499.4,0.370023419,0.46,0.323185012,1.446585419,-98.1,-98.1
MSTRG.502.1,0.371584699,1.87,0.766393443,1.299663192,-172.9,-172.9
MSTRG.503.1,0.360568384,2.33,0.620781528,1.252033564,-256.8,-256.8
MSTRG.503.2,0.360742706,2.01,0.533156499,1.473071836,-260.4,-260.4
MSTRG.504.2,0.403473614,2.17,0.434869739,1.256197808,-361.6,-361.6
MSTRG.506.1,0.364085667,0.97,0.479406919,1.171007483,-142.9,-142.9
MSTRG.519.19,0.360294118,2.22,0.612132353,1.269452031,-252.4,-252.4
MSTRG.524.1,0.371927042,1.12,0.266455194,1.137339724,-301.5,-301.5
MSTRG.524.2,0.374237805,1.12,0.256097561,1.184693443,-315.5,-315.5
MSTRG.525.2,0.365436544,1.1,0.297029703,1.588558662,-240.6,-240.6
MSTRG.525.3,0.375,1.1,0.280612245,1.265483797,-276.7,-276.7
MSTRG.526.1,0.292957746,0.45,0.095070423,1.418979026,-305.3,-305.3
MSTRG.528.1,0.348039216,1.4,0.514705882,1.169688889,-138.3,-138.3
MSTRG.529.1,0.390971691,3.17,0.727620505,1.256561771,-286.1,-286.1
MSTRG.531.1,0.312267658,0.24,0.267657993,1.215018315,-48.3,-48.3
MSTRG.532.1,0.36970475,0.74,0.284980745,1.270367556,-163.3,-163.3
MSTRG.534.1,0.31884058,1.07,0.516908213,1.486639493,-119.22,-119.22
MSTRG.537.1,0.360526316,0.95,0.25,1.10211646,-286.6,-286.6
MSTRG.538.1,0.340310601,3.35,0.678595544,1.395130658,-349.8,-349.8
MSTRG.540.2,0.337795276,3.01,0.711023622,1.461855869,-288.9,-288.9
MSTRG.545.1,0.360576923,0.4,0.576923077,1.297403382,-39.3,-39.3
MSTRG.546.2,0.328751432,0.34,0.116838488,1.281302794,-192.7,-192.7
MSTRG.547.3,0.372881356,1.64,0.333559322,1.464186041,-361.1,-361.1
MSTRG.548.7,0.392430279,1.66,0.496015936,1.438792145,-276.7,-276.7
MSTRG.550.1,0.33933162,0.3,0.231362468,1.367944656,-64.8,-64.8
MSTRG.551.1,0.402480271,1.52,0.514092446,1.445840711,-227.42,-227.42
MSTRG.551.2,0.410438909,1.52,0.540925267,1.505431972,-213.42,-213.42
MSTRG.551.3,0.403153153,1.52,0.513513514,1.451275493,-228.02,-228.02
MSTRG.552.1,0.393125671,1.79,0.576799141,1.416603978,-221.9,-221.9
MSTRG.558.1,0.326710817,0.32,0.21192053,1.140784216,-93.8,-93.8
MSTRG.559.1,0.385809313,0.44,0.292682927,1.773561508,-103.3,-103.3
MSTRG.560.1,0.310063463,1.03,0.280145059,1.26498506,-237.4,-237.4
MSTRG.560.2,0.306038895,0.73,0.224155578,1.233212483,-206.8,-206.8
MSTRG.561.1,0.325728771,1.03,0.391634981,1.190646744,-168.7,-168.7
MSTRG.562.1,0.379537954,0.1,0.099009901,1.177633229,-62.2,-62.2
MSTRG.566.1,0.373029772,0.7,0.367775832,1.364290193,-134.2,-134.2
MSTRG.568.1,0.393968872,2.08,0.607003891,1.673509923,-249.1,-249.1
MSTRG.568.2,0.378316907,2.08,0.473085671,1.48031368,-314.2,-314.2
MSTRG.568.3,0.386490251,2.08,0.43454039,1.351354396,-349.4,-349.4
MSTRG.569.1,0.342676311,1.18,0.320072333,1.412933933,-242,-242
MSTRG.569.2,0.329864724,1.94,0.605619147,1.492792216,-200.8,-200.8
MSTRG.571.1,0.417582418,0.56,0.263736264,1.377815177,-164.7,-164.7
MSTRG.573.1,0.366177498,3.13,0.656184486,1.360263919,-345.8,-345.8
MSTRG.573.2,0.366806137,3.14,0.656903766,1.365641702,-344,-344
MSTRG.577.5,0.418416801,1.39,0.673667205,1.462912438,-168.8,-168.8
MSTRG.579.1,0.382532751,1.39,0.36419214,1.301644705,-277.1,-277.1
MSTRG.586.1,0.410179641,0.71,0.318862275,1.366874356,-171.3,-171.3
MSTRG.586.2,0.430434783,0.99,0.322826087,1.232839798,-260.2,-260.2
MSTRG.587.1,0.380327869,0.71,0.349180328,1.313617802,-139.2,-139.2
MSTRG.590.3,0.337406653,2.86,0.582484725,1.403385892,-351.2,-351.2
MSTRG.591.1,0.324120603,0.38,0.095477387,1.214388435,-219.2,-219.2
MSTRG.594.1,0.369803063,0.79,0.518599562,1.730951611,-93.91,-93.91
MSTRG.594.2,0.353612167,0.79,0.450570342,1.404168233,-112.5,-112.5
MSTRG.595.1,0.387283237,1.55,0.447976879,1.41640857,-271.8,-271.8
MSTRG.599.1,0.362598771,1.63,0.429323968,1.302780641,-270.6,-270.6
MSTRG.601.1,0.344709898,0.91,0.232935154,1.160626683,-281.5,-281.5
MSTRG.601.2,0.355432781,0.84,0.232044199,1.262905726,-251.6,-251.6
MSTRG.604.1,0.307317073,0.62,0.907317073,1.421811741,-34.6,-34.6
MSTRG.606.1,0.377979569,1.41,0.480136209,1.309715637,-202.7,-202.7
MSTRG.608.1,0.381886792,0.4,0.090566038,1.380267237,-358.5,-358.5
MSTRG.610.1,0.354093772,3.4,0.713785864,1.530542431,-349.3,-349.3
MSTRG.610.2,0.357142857,1.92,0.399445215,1.276167951,-355.8,-355.8
MSTRG.612.1,0.384562842,2.58,0.528688525,1.343925376,-368.5,-368.5
MSTRG.614.2,0.377876106,0.83,0.220353982,1.179247805,-232.2,-232.2
MSTRG.615.2,0.349799733,3.49,0.698931909,1.378440657,-343.9,-343.9
MSTRG.616.2,0.331750339,0.89,0.181139756,1.137807246,-349.2,-349.2
MSTRG.616.3,0.349726776,0.53,0.173770492,1.266688547,-230.6,-230.6
MSTRG.619.2,0.407692308,2.39,0.551538462,1.319199305,-306.2,-306.2
MSTRG.619.3,0.412234043,1.92,0.510638298,1.276562197,-248,-248
MSTRG.620.3,0.378818737,3.33,0.678207739,1.362148659,-326.6,-326.6
MSTRG.623.1,0.375457875,0.68,0.373626374,1.438869109,-138.3,-138.3
MSTRG.625.3,0.410380623,2.85,0.591695502,1.366887753,-351.1,-351.1
MSTRG.627.1,0.320945946,0.42,0.425675676,1.388095238,-52.5,-52.5
MSTRG.629.1,0.382149047,1.77,0.460138648,1.460681152,-270.7,-270.7
MSTRG.632.1,0.370526316,2.13,0.448421053,1.114699437,-349.2,-349.2
MSTRG.632.2,0.376264329,2.01,0.406608227,1.250630327,-366.5,-366.5
MSTRG.632.3,0.426341463,2.05,0.6,1.231474754,-265.7,-265.7
MSTRG.632.4,0.394290812,2.14,0.572702944,1.355987031,-279.3,-279.3
MSTRG.632.5,0.391489362,2.02,0.515744681,1.13934161,-281.8,-281.8
MSTRG.634.1,0.308201058,0.4,0.158730159,1.432123316,-150.2,-150.2
MSTRG.636.1,0.394105552,2.41,0.495544894,1.192579284,-317,-317
MSTRG.638.2,0.406852248,1.59,0.340471092,1.406696963,-333.2,-333.2
MSTRG.637.3,0.383831522,3.23,0.658288043,1.346970238,-317.4,-317.4
MSTRG.639.1,0.364583333,0.37,0.105113636,1.186123676,-238.4,-238.4
MSTRG.643.1,0.297049847,1.36,0.415055951,1.606677199,-180.2,-180.2
MSTRG.645.1,0.398104265,0.52,0.369668246,1.510548205,-101.8,-101.8
MSTRG.646.2,0.37279597,1.56,0.589420655,1.250946895,-180.4,-180.4
MSTRG.649.1,0.357859532,0.79,0.39632107,1.308386752,-80.5,-80.5
MSTRG.649.2,0.358361775,0.79,0.40443686,1.367830389,-80.5,-80.5
MSTRG.649.3,0.384,0.34,0.408,2.1725,-13.13,-13.13
MSTRG.650.1,0.284518828,0.2,0.251046025,1.361210848,-44.6,-44.6
MSTRG.651.1,0.380804954,1.97,0.609907121,1.565211597,-232.4,-232.4
MSTRG.652.1,0.312933025,1.19,0.412240185,1.697632121,-166.2,-166.2
MSTRG.654.1,0.37431694,0.8,0.655737705,1.263622291,-74.5,-74.5
MSTRG.655.1,0.261640798,0.48,0.319290466,1.209778069,-49.6,-49.6
MSTRG.657.1,0.33442623,0.16,0.157377049,1.294607843,-41,-41
MSTRG.658.1,0.38368336,2.37,0.574313409,1.518991597,-330.6,-330.6
MSTRG.663.2,0.515539305,0.81,0.444241316,1.387407139,-187.1,-187.1
MSTRG.664.1,0.333005894,0.6,0.176817289,1.313131509,-220,-220
MSTRG.665.1,0.362652233,1.95,0.791610284,1.4190809,-167.2,-167.2
MSTRG.670.1,0.337106918,0.56,0.211320755,1.262416184,-138.5,-138.5
MSTRG.671.1,0.391216216,2.74,0.555405405,1.597810486,-337.52,-337.52
MSTRG.672.1,0.380681818,1.2,0.681818182,1.136551474,-117.7,-117.7
MSTRG.674.18,0.391030133,2.57,0.540294324,1.267442335,-367.6,-367.6
MSTRG.674.23,0.384673748,2.73,0.621396055,1.563528623,-342.5,-342.5
MSTRG.674.25,0.36064257,1.48,0.356626506,1.514621461,-301.4,-301.4
MSTRG.675.1,0.336283186,0.44,0.194690265,1.256484475,-128.6,-128.6
MSTRG.675.2,0.340699816,0.35,0.193370166,1.20230573,-100.5,-100.5
MSTRG.676.1,0.346153846,1.09,0.405707196,1.171088408,-162.2,-162.2
MSTRG.677.1,0.30994152,0.43,0.188596491,1.16356571,-137.7,-137.7
MSTRG.679.1,0.33146592,0.29,0.081232493,1.463632073,-221.88,-221.88
MSTRG.680.1,0.412525528,2.12,0.432947583,1.243908419,-426.9,-426.9
MSTRG.681.11,0.383631714,1.46,0.373401535,1.317095675,-296.4,-296.4
MSTRG.681.12,0.378688525,1.38,0.339344262,1.243705103,-302.6,-302.6
MSTRG.681.14,0.386701662,1.35,0.354330709,1.129254761,-291.9,-291.9
MSTRG.681.13,0.384269663,1.43,0.321348315,1.186287482,-355.3,-355.3
MSTRG.681.21,0.355601949,1.46,0.30480167,1.231139047,-340.9,-340.9
MSTRG.682.1,0.352678571,0.76,0.339285714,1.303232618,-135.5,-135.5
MSTRG.685.1,0.409090909,0.42,0.520661157,2.71875,-34.7,-34.7
MSTRG.686.1,0.387096774,0.07,0.096774194,1.258494702,-42.7,-42.7
MSTRG.688.1,0.334945586,0.75,0.272067715,1.279682817,-165.1,-165.1
MSTRG.689.1,0.317315027,1.64,0.375286041,1.440688275,-308.1,-308.1
MSTRG.690.1,0.36,0.18,0.24,1.139473684,-38,-38
MSTRG.691.1,0.291075897,0.54,0.135112594,1.220006749,-263.4,-263.4
MSTRG.691.2,0.302105263,0.54,0.170526316,1.160700177,-211.6,-211.6
MSTRG.692.1,0.434931507,0.32,0.328767123,1.570387129,-45.8,-45.8
MSTRG.693.1,0.368288591,1.2,0.302013423,1.255477363,-277.85,-277.85
MSTRG.694.1,0.35655058,0.82,0.407960199,1.568528445,-120.9,-120.9
MSTRG.696.1,0.364973262,2.88,0.577540107,1.50441126,-367.4,-367.4
MSTRG.699.1,0.435955056,1.39,0.937078652,1.574519231,-92.8,-92.8
MSTRG.699.2,0.399773499,1.88,0.638731597,1.319083796,-212.5,-212.5
MSTRG.699.3,0.400677201,1.89,0.639954853,1.323891488,-216,-216
MSTRG.700.1,0.418367347,1.79,0.782798834,3.087091503,-168.5,-168.5
MSTRG.703.1,0.350206612,1.86,0.576446281,1.201313081,-221.1,-221.1
MSTRG.705.1,0.386001386,2.23,0.463617464,1.281544894,-357.2,-357.2
MSTRG.706.1,0.370967742,0.36,0.14516129,1.253740928,-156.5,-156.5
MSTRG.707.1,0.411645227,0.96,0.194989844,1.572647965,-336.7,-336.7
MSTRG.712.1,0.31670282,0.61,0.198481562,1.207031177,-173.3,-173.3
MSTRG.713.1,0.411446249,2.45,0.568445476,1.350612111,-340.9,-340.9
MSTRG.714.1,0.353302611,0.87,0.400921659,1.35156568,-144,-144
MSTRG.715.1,0.373626374,1.78,0.652014652,1.578801407,-184.6,-184.6
MSTRG.717.1,0.255813953,0.31,0.43255814,1.739583333,-21.7,-21.7
MSTRG.720.1,0.378881988,1.75,0.465838509,1.181904937,-257.6,-257.6
MSTRG.724.3,0.400738689,2.9,0.8033241,1.421710175,-294,-294
MSTRG.725.1,0.322709163,0.21,0.250996016,1.559171571,-40.6,-40.6
MSTRG.726.1,0.350931677,0.73,0.340062112,1.446679236,-161.2,-161.2
MSTRG.727.1,0.411202186,3.04,0.62295082,1.338321679,-376.2,-376.2
MSTRG.728.1,0.421783626,3,0.657894737,1.283395201,-355,-355
MSTRG.732.1,0.411522634,3.21,0.660493827,1.401744659,-379.6,-379.6
MSTRG.732.2,0.411401099,1.67,0.344093407,1.150659387,-375.9,-375.9
MSTRG.735.1,0.366712707,3.17,0.656767956,1.344063357,-373,-373
MSTRG.741.1,0.373029772,0.82,0.215411559,1.27156615,-267.5,-267.5
MSTRG.742.1,0.375146542,1.13,0.397420868,1.150526649,-208,-208
MSTRG.743.1,0.382239382,2.1,0.486486486,1.463125132,-314.3,-314.3
MSTRG.744.1,0.379928315,0.09,0.096774194,3.166018893,-49.6,-49.6
MSTRG.746.1,0.442996743,0.22,0.214983713,3.021875,-84.3,-84.3
MSTRG.747.1,0.36407767,1.15,0.558252427,2.122906404,-144.1,-144.1
MSTRG.748.1,0.280981595,0.46,0.169325153,1.342930116,-173.2,-173.2
MSTRG.750.1,0.329650092,0.18,0.099447514,1.250603631,-114,-114
MSTRG.750.2,0.316312057,0.3,0.127659574,1.129352048,-130,-130
MSTRG.752.1,0.381756757,1.77,0.44847973,1.273855149,-300.6,-300.6
MSTRG.755.1,0.360078278,0.43,0.252446184,1.389300918,-95.8,-95.8
MSTRG.758.1,0.365253078,2.42,0.496580027,1.355265766,-342.37,-342.37
MSTRG.758.2,0.365133837,2.19,0.450926561,1.288959173,-342.37,-342.37
MSTRG.759.1,0.309653916,2.67,0.729508197,1.324884615,-216.77,-216.77
MSTRG.760.2,0.401900883,1.68,0.342158859,1.805273943,-335.8,-335.8
MSTRG.765.1,0.401323043,1.41,0.466372657,1.421580839,-237.4,-237.4
MSTRG.766.1,0.327345309,1.23,0.368263473,1.328465285,-226.9,-226.9
MSTRG.768.1,0.383471074,2.71,0.671900826,1.717993752,-304.6,-304.6
MSTRG.770.1,0.347354138,0.48,0.195386703,1.453876392,-160.84,-160.84
MSTRG.775.2,0.380984491,1.71,0.345920432,1.223506161,-355.3,-355.3
MSTRG.775.3,0.383241758,2.82,0.581043956,1.276805651,-353.9,-353.9
MSTRG.776.1,0.382636656,0.39,0.188102894,1.413699789,-102.2,-102.2
MSTRG.777.1,0.351510685,2.72,0.601326455,1.390667582,-306.3,-306.3
MSTRG.777.2,0.353766617,2.28,0.505169867,1.378267932,-306.8,-306.8
MSTRG.780.1,0.30529857,1.47,0.370899916,1.298669248,-238.27,-238.27
MSTRG.781.1,0.332844575,0.54,0.237536657,1.64533191,-132.5,-132.5
MSTRG.782.1,0.349407115,2.02,0.479051383,1.308191891,-295.8,-295.8
MSTRG.783.1,0.35,0.63,0.363461538,1.488208169,-123.4,-123.4
MSTRG.784.1,0.380359613,3.78,0.784232365,1.667890364,-344.5,-344.5
MSTRG.787.1,0.300083126,1.04,0.259351621,1.276165675,-244,-244
MSTRG.788.1,0.327365729,0.55,0.140664962,1.723164183,-262.1,-262.1
MSTRG.788.2,0.316472114,0.55,0.214007782,1.938488954,-157.8,-157.8
MSTRG.790.1,0.373725934,0.61,0.207248018,1.218716093,-195.2,-195.2
MSTRG.791.1,0.304972376,0.86,0.285082873,1.368503831,-173.4,-173.4
MSTRG.792.1,0.363157895,1.32,0.521052632,1.274568161,-185.3,-185.3
MSTRG.794.1,0.370524563,3.03,0.756869276,1.819561337,-329,-329
MSTRG.797.1,0.402255639,0.13,0.146616541,1.927380952,-35,-35
MSTRG.798.1,0.321167883,0.34,0.148905109,1.237928805,-142.7,-142.7
MSTRG.798.2,0.301460823,0.26,0.103585657,1.424976121,-151.4,-151.4
MSTRG.800.1,0.352523099,2.71,0.57782516,1.725335819,-289.8,-289.8
MSTRG.800.2,0.351893096,2.7,0.601336303,1.777450588,-276.8,-276.8
MSTRG.801.1,0.330588235,1.58,0.557647059,1.500257374,-208.7,-208.7
MSTRG.802.2,0.368972746,2.46,0.51572327,1.476735515,-342.37,-342.37
MSTRG.803.1,0.40784044,3.45,0.711829436,1.287148305,-322.6,-322.6
MSTRG.803.2,0.407586207,3.45,0.713793103,1.289642602,-322.6,-322.6
MSTRG.803.3,0.414693878,2.69,0.65877551,1.287092934,-277.7,-277.7
MSTRG.804.1,0.337317397,1.33,0.529880478,1.474687126,-166.4,-166.4
MSTRG.805.1,0.185064935,0.29,0.282467532,1.736254205,-44.5,-44.5
MSTRG.808.1,0.467391304,0.77,0.836956522,6.423971861,-47.9,-47.9
MSTRG.809.1,0.361809045,1.2,0.904522613,2.166267943,-72.3,-72.3
MSTRG.810.1,0.343236904,1.69,0.39640344,1.26263465,-300.8,-300.8
MSTRG.810.2,0.336363636,1.69,0.354545455,1.184182535,-319.8,-319.8
MSTRG.810.3,0.359570662,1.69,0.453488372,1.303133971,-275.1,-275.1
MSTRG.810.4,0.351004016,1.69,0.407228916,1.28441953,-291,-291
MSTRG.810.5,0.333104866,1.69,0.347498286,1.222431422,-315.3,-315.3
MSTRG.810.6,0.33264177,1.69,0.350622407,1.235042681,-311.3,-311.3
MSTRG.811.1,0.387438825,2.44,0.597063622,1.218435132,-318.7,-318.7
MSTRG.811.2,0.399283796,1.26,0.338406446,1.186403384,-297.5,-297.5
MSTRG.813.2,0.369853454,2.73,0.571528262,1.32831066,-330.5,-330.5
MSTRG.813.3,0.374733854,3.24,0.689850958,1.358334627,-332.3,-332.3
MSTRG.814.1,0.362737016,2.42,0.598516076,1.415561929,-281.2,-281.2
MSTRG.822.1,0.372372372,2.29,0.687687688,1.564027117,-247.8,-247.8
MSTRG.823.2,0.370753323,1.94,0.429837518,1.256898941,-332.8,-332.8
MSTRG.823.4,0.323570432,2.04,0.426778243,1.290328743,-322.1,-322.1
MSTRG.825.1,0.317985612,0.22,0.094964029,1.383022304,-135,-135
MSTRG.826.1,0.375880971,2.12,0.498042287,1.314709117,-324.3,-324.3
MSTRG.828.1,0.311780337,1.39,0.36935341,1.353066594,-244.1,-244.1
MSTRG.828.2,0.306862745,1.39,0.408823529,1.264944827,-225.4,-225.4
MSTRG.831.1,0.400881057,3.03,0.667400881,1.387453043,-374.7,-374.7
MSTRG.831.2,0.4,3.03,0.66350365,1.352542337,-379,-379
MSTRG.831.4,0.402150538,3.17,0.68172043,1.365553138,-382.8,-382.8
MSTRG.831.6,0.403495994,3.17,0.692643846,1.399841807,-377.2,-377.2
MSTRG.836.1,0.378109453,0.42,0.208955224,1.293623609,-118.7,-118.7
MSTRG.837.1,0.344505066,2.82,0.65939205,1.510198951,-294.94,-294.94
MSTRG.837.2,0.339488636,2.82,0.600852273,1.466742142,-335.74,-335.74
MSTRG.844.1,0.372331341,2.41,0.617421008,1.224155333,-281,-281
MSTRG.845.2,0.381208054,3.07,0.618120805,1.187145888,-358,-358
MSTRG.845.3,0.390310786,1.73,0.47440585,1.249930711,-270.5,-270.5
MSTRG.845.5,0.395296753,2.31,0.776035834,1.234562813,-225.8,-225.8
MSTRG.847.1,0.343412527,0.51,0.165226782,1.207643173,-223,-223
MSTRG.847.2,0.350855746,0.46,0.168704156,1.24262796,-194.2,-194.2
MSTRG.849.1,0.328199052,0.8,0.28436019,1.460306186,-186.4,-186.4
MSTRG.850.1,0.32885906,0.3,0.302013423,1.611519608,-49.2,-49.2
MSTRG.853.1,0.444615385,3.34,0.770769231,1.366849656,-354.5,-354.5
MSTRG.855.1,0.388244393,0.75,0.174013921,1.370478534,-302,-302
MSTRG.855.2,0.389589905,0.87,0.205835962,1.235485554,-298.5,-298.5
MSTRG.855.3,0.388888889,0.75,0.178571429,1.349463869,-299.2,-299.2
MSTRG.855.4,0.385358005,0.75,0.181013677,1.349986145,-291.7,-291.7
MSTRG.856.1,0.392300642,0.44,0.120989918,1.319704582,-231.8,-231.8
MSTRG.859.1,0.378820961,1.83,0.599344978,1.594462774,-224,-224
MSTRG.862.1,0.37835703,2.21,0.523696682,1.299489134,-303.8,-303.8
MSTRG.863.1,0.321637427,0.46,0.269005848,1.125491407,-96.4,-96.4
MSTRG.864.1,0.340369393,0.3,0.237467018,1.494674688,-90,-90
MSTRG.865.1,0.345454545,3.19,0.644444444,1.4868857,-299.4,-299.4
MSTRG.864.2,0.363265306,0.3,0.367346939,1.943580542,-37.4,-37.4
MSTRG.867.2,0.365,0.38,0.285,1.295779031,-86.2,-86.2
MSTRG.867.3,0.404109589,3.15,0.647260274,1.517737697,-390.1,-390.1
MSTRG.869.1,0.354231975,0.82,0.771159875,2.204939271,-71.1,-71.1
MSTRG.871.1,0.407506702,0.16,0.128686327,1.509633459,-97.4,-97.4
MSTRG.872.1,0.340050378,0.73,0.27581864,1.307819605,-153.7,-153.7
MSTRG.872.2,0.323922734,0.42,0.187221397,1.199030172,-105.8,-105.8
MSTRG.874.1,0.364820847,0.36,0.175895765,1.3046005,-94.5,-94.5
MSTRG.877.8,0.395589249,1.61,0.33287388,1.191888081,-378.2,-378.2
MSTRG.877.10,0.4,2.29,0.704615385,1.221156817,-257.1,-257.1
MSTRG.878.3,0.391571554,1.16,0.305531168,1.327888091,-276.3,-276.3
MSTRG.880.1,0.363811357,0.25,0.072184793,1.145552038,-282.22,-282.22
MSTRG.882.1,0.4,0.31,0.180582524,1.603497475,-128.2,-128.2
MSTRG.884.1,0.354231975,0.32,0.10031348,1.890069889,-238.7,-238.7
MSTRG.886.1,0.374798061,2.07,0.501615509,1.33072038,-298,-298
MSTRG.888.1,0.443143813,0.66,0.165551839,1.546778992,-326.4,-326.4
MSTRG.890.3,0.321375187,0.49,0.109865471,1.548831749,-283.4,-283.4
MSTRG.891.1,0.36553713,3.55,0.767844268,1.721734646,-325.7,-325.7
MSTRG.892.1,0.35982009,0.51,0.114692654,1.634878394,-301.7,-301.7
MSTRG.893.1,0.368275862,0.51,0.211034483,1.698790728,-148.6,-148.6
MSTRG.894.1,0.280991736,0.4,0.495867769,1.312613462,-38.3,-38.3
MSTRG.895.2,0.340941512,1.73,0.370185449,1.347166143,-306.3,-306.3
MSTRG.900.1,0.384228188,1.12,0.563758389,1.567363996,-147.9,-147.9
MSTRG.901.1,0.31517094,0.6,0.192307692,1.141521943,-164.1,-164.1
MSTRG.903.2,0.390309556,2.07,0.417900404,1.410164563,-379.1,-379.1
MSTRG.903.1,0.39217033,2.07,0.426510989,1.385112535,-367.3,-367.3
MSTRG.905.1,0.328161365,1.49,0.34678045,1.167983691,-283.4,-283.4
MSTRG.906.3,0.379356568,3.3,0.663538874,1.311204659,-364.7,-364.7
MSTRG.907.7,0.358649789,1.39,0.351898734,1.155855375,-295.6,-295.6
MSTRG.913.2,0.38764881,1.88,0.419642857,1.442992171,-346,-346
MSTRG.913.3,0.384561892,3.08,0.64255911,1.500201341,-373.7,-373.7
MSTRG.915.8,0.382663848,1.96,0.621564482,1.361293159,-260.2,-260.2
MSTRG.915.9,0.368653422,0.63,0.208609272,1.312223779,-224.7,-224.7
MSTRG.915.12,0.364173228,0.54,0.318897638,1.309232955,-102.2,-102.2
MSTRG.915.13,0.391812865,0.17,0.149122807,1.283134921,-87.3,-87.3
MSTRG.915.14,0.403780069,1.8,0.927835052,1.579863574,-163,-163
MSTRG.918.4,0.368965517,1.37,0.354310345,1.110750925,-276.4,-276.4
MSTRG.921.1,0.392380952,0.83,0.474285714,1.73886319,-121.1,-121.1
MSTRG.923.1,0.376691729,3.72,0.839097744,1.618324485,-357.3,-357.3
MSTRG.924.1,0.382086168,2.13,0.724489796,1.798119948,-191.3,-191.3
MSTRG.926.1,0.339920949,0.29,0.343873518,1.649801587,-45,-45
MSTRG.928.2,0.420838972,2.38,0.48308525,1.223271581,-373,-373
MSTRG.929.8,0.366666667,1.79,0.380851064,1.187998478,-350.9,-350.9
MSTRG.932.2,0.406030856,3.42,0.719495091,1.504094535,-365.7,-365.7
MSTRG.935.1,0.383891213,0.31,0.097280335,1.171100611,-200.1,-200.1
MSTRG.936.1,0.323529412,0.33,0.181985294,1.765690806,-114.4,-114.4
MSTRG.937.1,0.396419437,0.27,0.207161125,1.330657302,-84.1,-84.1
MSTRG.943.1,0.329718004,0.1,0.065075922,1.370063673,-77.3,-77.3
MSTRG.946.1,0.393203883,1.92,0.466019417,1.394146401,-314.6,-314.6
MSTRG.948.1,0.390322581,0.92,0.890322581,1.3875,-67.9,-67.9
MSTRG.953.1,0.33546735,0.69,0.265044814,1.371826856,-179.1,-179.1
MSTRG.953.2,0.360153257,2.95,0.847701149,1.690331043,-237.6,-237.6
